0.19,0.126318,-0.125743,3.23523,0.0683613,-0.0622507,36.8173,0.362931,-0.33049,210.24,10.9076,-9.93256,6318.58,0.999657,0.0185071,0.0185071,-1.27263e-11,0.039276,2.12052,2.12197,0.0370015,-0.0370015,0.99863,-0.097249,0.157025,220.054
0.2,0.141031,-0.140393,3.61336,0.0719905,-0.0655555,38.9224,0.362923,-0.330482,210.52,10.8978,-9.92366,6321.47,0.999657,0.0185071,0.0185071,-1.49745e-11,0.039276,2.12052,2.12197,0.0370015,-0.0370015,0.99863,-0.016273,0.141893,220.119
0.21,0.15656,-0.155856,4.01252,0.0756196,-0.0688601,41.0303,0.362914,-0.330474,210.799,10.888,-9.91475,6324.31,0.999657,0.0185071,0.0185071,-1.74736e-11,0.039276,2.12052,2.12197,0.0370016,-0.0370016,0.99863,0.0567041,-0.00133141,220.648
0.22,0.172906,-0.172133,4.43274,0.0792485,-0.0721647,43.1409,0.362904,-0.330465,211.079,10.8782,-9.90583,6327.17,0.999657,0.0185071,0.0185071,-2.02369e-11,0.039276,2.12052,2.12197,0.0370016,-0.0370016,0.99863,-0.119855,0.111767,220.932
0.23,0.190069,-0.189223,4.87405,0.0828774,-0.0754692,45.2544,0.362894,-0.330456,211.358,10.8684,-9.89689,6330,0.999657,0.0185071,0.0185071,-2.32779e-11,0.039276,2.12052,2.12197,0.0370016,-0.0370016,0.99863,-0.143683,-0.0113018,221.25
0.24,0.208051,-0.20713,5.33648,0.0865056,-0.0787731,47.3706,0.362882,-0.330445,211.636,10.8585,-9.88788,6332.78,0.999657,0.0185071,0.0185071,-3.2617e-11,0.0392761,2.12052,2.12197,0.0370016,-0.0370016,0.99863,-0.0220077,-0.0416779,221.329
0.25,0.226853,-0.225853,5.82005,0.0901331,-0.0820764,49.4897,0.362868,-0.330433,211.916,10.8486,-9.87885,6335.58,0.999657,0.0185071,0.0185071,-4.88465e-11,0.0392761,2.12052,2.12197,0.0370016,-0.0370016,0.99863,-0.0136217,-0.10997,221.788
0.26,0.246476,-0.245393,6.3248,0.0937597,-0.0853788,51.6115,0.362855,-0.33042,212.195,10.8386,-9.86981,6338.36,0.999657,0.0185072,0.0185072,-7.2586e-11,0.0392762,2.12052,2.12198,0.0370017,-0.0370017,0.99863,-0.00839582,0.00972269,221.986
0.27,0.26692,-0.265752,6.85075,0.0973853,-0.0886803,53.7361,0.36284,-0.330407,212.472,10.8287,-9.86075,6341.07,0.999657,0.0185072,0.0185072,-1.04482e-10,0.0392763,2.12053,2.12198,0.0370018,-0.0370017,0.99863,0.00171803,0.114326,222.254
0.28,0.288188,-0.286931,7.39792,0.10101,-0.0919808,55.8635,0.362825,-0.330393,212.751,10.8187,-9.85168,6343.83,0.999657,0.0185072,0.0185072,-1.45208e-10,0.0392765,2.12053,2.12198,0.0370019,-0.0370018,0.99863,0.132587,0.110382,222.594
0.29,0.310279,-0.308931,7.96635,0.104633,-0.0952802,57.9937,0.362809,-0.330379,213.028,10.8087,-9.84259,6346.5,0.999657,0.0185073,0.0185073,-1.95464e-10,0.0392766,2.12053,2.12199,0.037002,-0.0370019,0.99863,0.0130622,0.0060818,222.839
0.3,0.333196,-0.331752,8.55607,0.108255,-0.0985782,60.1267,0.362793,-0.330364,213.305,10.7988,-9.83348,6349.15,0.999657,0.0185073,0.0185073,-2.55978e-10,0.0392769,2.12054,2.12199,0.0370021,-0.037002,0.99863,-0.18546,0.099257,223.08
0.31,0.356938,-0.355396,9.16709,0.111875,-0.101875,62.2624,0.362776,-0.330349,213.581,10.7887,-9.82436,6351.78,0.999657,0.0185074,0.0185074,-3.27505e-10,0.0392771,2.12055,2.122,0.0370022,-0.0370022,0.99863,0.0927727,0.0993038,223.305
0.32,0.381507,-0.379863,9.79946,0.115493,-0.10517,64.4009,0.362759,-0.330333,213.858,10.7787,-9.81522,6354.38,0.999657,0.0185074,0.0185075,-4.10827e-10,0.0392774,2.12056,2.12201,0.0370024,-0.0370023,0.99863,0.00401043,0.200708,223.643
0.33,0.406905,-0.405156,10.4532,0.11911,-0.108463,66.5422,0.36274,-0.330316,214.133,10.7686,-9.80607,6356.96,0.999657,0.0185075,0.0185076,-5.06751e-10,0.0392777,2.12057,2.12202,0.0370026,-0.0370025,0.99863,0.0773085,-0.285409,224.066
0.34,0.433131,-0.431274,11.1283,0.122724,-0.111754,68.6862,0.362722,-0.330299,214.409,10.7586,-9.7969,6359.52,0.999657,0.0185076,0.0185077,-6.16116e-10,0.0392781,2.12058,2.12203,0.0370028,-0.0370027,0.99863,-0.0267367,-0.0492007,224.166
0.35,0.460188,-0.458219,11.8249,0.126336,-0.115043,70.833,0.362702,-0.330282,214.684,10.7485,-9.78772,6362.06,0.999657,0.0185077,0.0185078,-7.39782e-10,0.0392786,2.12059,2.12204,0.0370031,-0.037003,0.99863,-0.0583339,0.160597,224.574
0.36,0.488075,-0.485992,12.5429,0.129945,-0.11833,72.9825,0.362683,-0.330263,214.96,10.7384,-9.77852,6364.59,0.999657,0.0185078,0.0185079,-8.78641e-10,0.0392791,2.12061,2.12205,0.0370034,-0.0370032,0.99863,0.0487793,-0.123814,224.814
0.37,0.516795,-0.514594,13.2823,0.133552,-0.121614,75.1348,0.362662,-0.330245,215.235,10.7283,-9.76931,6367.08,0.999657,0.0185079,0.018508,-1.03361e-09,0.0392796,2.12062,2.12207,0.0370037,-0.0370035,0.99863,0.0548441,-0.0133853,224.94
0.38,0.546348,-0.544026,14.0433,0.137155,-0.124895,77.2899,0.362641,-0.330225,215.509,10.7181,-9.76008,6369.55,0.999657,0.0185081,0.0185082,-1.20563e-09,0.0392802,2.12064,2.12208,0.037004,-0.0370038,0.99863,-0.0992814,-0.0700798,225.399
0.39,0.576735,-0.574289,14.8258,0.140755,-0.128173,79.4477,0.362619,-0.330206,215.784,10.708,-9.75084,6372.02,0.999657,0.0185082,0.0185084,-1.39568e-09,0.0392809,2.12066,2.1221,0.0370044,-0.0370042,0.99863,-0.0387481,0.120717,225.546
0.4,0.607957,-0.605383,15.6299,0.144351,-0.131448,81.6085,0.362597,-0.330185,216.075,10.6978,-9.74158,6374.95,0.999657,0.0185084,0.0185085,-1.60475e-09,0.0392817,2.12068,2.12212,0.0370048,-0.0370045,0.99863,-0.0341768,-0.0445473,225.846
